temperature,humidity,wind_speed,vegetation,recent_fires,fire_detected
23.2,49,4,0.509,2,0
22.9,55,6,0.727,0,0
21.6,65,9,0.728,1,0
21.4,68,17,0.35,2,0
21.1,73,13,0.345,1,0
20.5,78,6,0.431,1,0
21.1,73,7,0.737,2,0
21.1,74,9,0.364,0,0
21.9,68,17,0.66,1,0
18.6,89,11,0.351,0,0
18.7,88,17,0.612,2,0
21.0,82,20,0.478,1,0
20.9,82,9,0.694,1,0
23.2,77,13,0.417,1,0
25.9,68,28,0.62,1,0
26.5,63,35,0.418,1,0
26.1,61,39,0.657,2,0
25.5,61,24,0.737,1,0
26.0,63,33,0.363,2,0
24.4,77,30,0.733,0,0
20.4,87,39,0.597,2,0
20.6,76,33,0.364,1,0
20.5,75,39,0.514,0,0
19.9,72,37,0.38,2,0
19.2,68,43,0.65,2,0
16.1,80,44,0.679,2,0
14.2,80,30,0.353,1,0
14.5,75,28,0.553,1,0
14.3,72,30,0.707,2,0
13.9,75,28,0.768,2,0
13.7,76,24,0.557,0,0
12.6,81,17,0.775,1,0
12.2,84,20,0.568,1,0
11.5,88,11,0.497,0,0
11.0,91,6,0.724,2,0
12.1,86,7,0.546,2,0
13.7,78,17,0.536,0,0
14.8,67,17,0.545,2,0
15.7,64,17,0.723,2,0
16.8,60,19,0.716,0,0
17.3,58,22,0.502,0,0
17.3,57,11,0.467,0,0
18.1,53,19,0.546,2,0
17.6,57,17,0.586,0,0
17.9,54,22,0.419,2,0
15.6,62,15,0.697,1,0
15.5,63,11,0.543,1,0
15.2,65,11,0.467,0,0
14.1,69,9,0.353,2,0
13.7,73,9,0.419,2,0
14.2,71,9,0.775,2,0
13.9,76,15,0.453,0,0
13.4,81,9,0.384,2,0
13.0,84,9,0.53,2,0
12.7,83,11,0.454,2,0
12.4,82,11,0.318,1,0
11.3,84,13,0.462,2,0
10.4,88,17,0.572,1,0
10.1,87,17,0.576,2,0
11.5,77,15,0.478,2,0
12.8,68,19,0.524,2,0
13.3,67,15,0.783,1,0
14.4,59,15,0.489,2,0
14.9,56,19,0.429,0,0
16.0,52,20,0.422,2,0
16.6,50,13,0.529,1,0
17.5,47,20,0.68,1,0
17.8,46,24,0.403,0,0
16.7,46,20,0.655,0,0
16.1,47,20,0.311,0,0
14.5,52,17,0.509,1,0
13.5,56,9,0.688,2,0
10.9,70,7,0.469,2,0
9.8,77,6,0.582,0,0
9.7,77,7,0.402,0,0
9.3,82,7,0.671,2,0
8.4,86,9,0.326,0,0
8.4,87,9,0.726,2,0
8.4,90,9,0.399,2,0
9.1,88,7,0.737,2,0
9.2,85,4,0.476,2,0
6.9,91,0,0.661,1,0
7.6,91,6,0.46,2,0
11.0,84,9,0.753,0,0
13.2,75,9,0.363,0,0
15.1,65,13,0.389,0,0
16.8,60,17,0.547,0,0
18.4,52,19,0.341,1,0
18.9,53,19,0.398,2,0
20.6,50,20,0.772,2,0
21.0,46,20,0.788,0,0
21.3,44,19,0.488,0,0
21.5,44,20,0.762,0,0
21.4,46,20,0.572,2,0
20.7,51,17,0.435,1,0
19.8,57,9,0.651,1,0
19.8,59,15,0.629,1,0
19.1,67,15,0.795,1,0
18.4,66,17,0.433,0,0
17.8,68,15,0.636,2,0
17.5,64,17,0.326,0,0
17.2,62,11,0.357,1,0
14.5,72,6,0.302,0,0
13.2,80,4,0.8,1,0
13.7,78,0,0.701,2,0
13.1,85,6,0.693,1,0
13.5,86,0,0.555,0,0
15.8,77,9,0.45,2,0
17.4,66,7,0.376,1,0
19.6,61,7,0.442,1,0
21.9,58,11,0.488,2,0
23.9,51,20,0.678,0,0
25.3,48,19,0.57,2,0
26.1,47,13,0.339,0,0
26.9,44,17,0.309,1,0
27.3,42,17,0.351,1,0
27.3,39,19,0.505,2,0
26.8,39,17,0.767,1,0
25.0,47,11,0.619,2,0
22.2,64,11,0.701,1,0
22.4,59,11,0.533,1,0
22.2,57,11,0.481,0,0
21.0,66,13,0.354,2,0
20.2,70,11,0.738,2,0
19.8,67,9,0.692,1,0
19.5,68,7,0.384,0,0
16.3,80,11,0.556,0,0
15.7,85,9,0.544,2,0
15.5,84,11,0.613,2,0
14.9,82,4,0.773,1,0
15.7,81,6,0.59,2,0
18.1,76,6,0.57,1,0
19.8,64,9,0.325,0,0
21.5,61,13,0.331,2,0
22.6,59,17,0.394,0,0
24.6,54,15,0.316,0,0
26.2,50,17,0.672,1,0
27.3,45,19,0.662,0,0
27.9,42,24,0.368,1,0
28.2,42,22,0.718,1,0
28.4,41,19,0.377,0,0
27.8,40,20,0.451,0,0
26.0,50,9,0.424,1,0
24.2,59,11,0.486,1,0
23.2,63,11,0.427,0,0
22.3,68,13,0.544,1,0
21.8,66,15,0.504,1,0
20.7,71,13,0.793,2,0
19.5,78,9,0.328,2,0
16.6,90,0,0.371,2,0
18.2,81,4,0.326,2,0
16.4,87,6,0.613,2,0
15.9,87,9,0.327,1,0
16.4,86,4,0.718,1,0
16.6,87,6,0.556,2,0
17.9,84,9,0.564,0,0
19.5,76,9,0.581,2,0
22.2,66,9,0.385,0,0
22.6,64,13,0.399,1,0
24.2,61,13,0.459,0,0
25.7,57,9,0.597,1,0
26.5,55,9,0.405,0,0
27.3,51,9,0.358,1,0
26.3,54,9,0.785,1,0
25.5,62,4,0.311,2,0
25.4,60,7,0.701,1,0
24.5,65,6,0.694,2,0
21.0,88,17,0.449,2,0
16.5,96,22,0.368,2,0
15.3,94,13,0.373,0,0
15.5,92,0,0.649,0,0
15.9,97,13,0.621,1,0
16.3,91,20,0.691,2,0
15.6,91,22,0.769,2,0
15.0,91,24,0.646,1,0
14.7,89,30,0.378,2,0
14.2,88,30,0.422,1,0
13.7,94,28,0.721,2,0
13.4,86,22,0.405,0,0
13.8,80,20,0.336,1,0
14.6,76,19,0.652,1,0
14.9,71,19,0.501,0,0
16.0,66,22,0.76,1,0
16.1,58,22,0.625,0,0
16.6,54,17,0.345,2,0
16.6,56,20,0.774,0,0
16.2,56,22,0.429,0,0
14.2,83,13,0.469,1,0
16.6,62,17,0.501,2,0
14.2,69,22,0.326,0,0
13.3,73,7,0.548,2,0
12.7,69,13,0.362,0,0
11.6,70,11,0.5,1,0
9.9,77,13,0.475,0,0
8.5,83,7,0.686,0,0
7.9,85,9,0.702,2,0
6.6,90,7,0.377,0,0
6.1,94,9,0.483,1,0
6.5,94,6,0.487,1,0
6.7,93,7,0.376,0,0
7.3,93,9,0.699,0,0
4.9,98,9,0.654,2,0
5.8,94,9,0.395,2,0
8.7,86,9,0.483,1,0
11.7,61,9,0.353,2,0
13.1,50,19,0.614,0,0
14.0,52,20,0.361,1,0
14.9,48,20,0.793,2,0
15.3,44,19,0.69,1,0
15.7,42,24,0.495,0,0
16.6,42,24,0.589,2,0
16.7,42,19,0.756,0,0
16.6,40,15,0.577,0,0
16.6,42,20,0.387,1,0
15.5,44,11,0.489,1,0
14.2,50,6,0.722,1,0
12.5,59,6,0.622,2,0
12.8,61,6,0.625,2,0
13.1,60,6,0.733,1,0
12.1,64,6,0.747,2,0
11.5,82,4,0.76,2,0
10.1,89,4,0.347,1,0
10.1,86,6,0.572,0,0
10.1,89,7,0.67,2,0
11.1,83,7,0.678,2,0
12.1,75,7,0.603,0,0
12.5,79,4,0.383,0,0
13.7,77,7,0.699,0,0
14.7,77,9,0.66,1,0
16.8,79,13,0.343,0,0
18.2,75,17,0.532,1,0
19.9,73,15,0.387,0,0
21.8,62,17,0.469,0,0
23.5,56,17,0.309,1,0
24.6,47,15,0.5,1,0
25.2,40,15,0.575,0,0
25.0,46,13,0.61,0,0
24.4,46,13,0.632,0,0
22.1,63,15,0.718,2,0
20.6,71,15,0.408,0,0
20.0,75,13,0.36,1,0
19.3,78,0,0.726,2,0
18.8,79,6,0.378,1,0
17.0,88,7,0.787,2,0
16.2,88,6,0.721,2,0
16.9,75,0,0.55,1,0
16.6,75,9,0.791,2,0
16.1,82,19,0.349,1,0
16.2,81,17,0.452,0,0
16.1,81,24,0.619,2,0
16.4,80,22,0.475,1,0
16.9,78,20,0.764,2,0
18.5,72,26,0.333,1,0
18.7,73,19,0.575,0,0
16.9,94,19,0.595,0,0
17.3,94,20,0.626,2,0
16.6,98,20,0.428,2,0
17.1,96,35,0.482,1,0
17.3,96,32,0.722,1,0
18.1,93,32,0.397,2,0
19.4,88,33,0.713,1,0
20.4,86,35,0.581,1,0
20.0,93,28,0.681,1,0
19.4,95,22,0.657,2,0
19.2,92,24,0.404,0,0
19.1,91,20,0.584,0,0
18.8,93,30,0.734,1,0
17.7,90,33,0.516,2,0
12.8,90,37,0.783,1,0
11.0,88,28,0.526,0,0
9.7,87,35,0.371,1,0
8.7,84,35,0.495,0,0
8.3,79,28,0.776,2,0
8.2,79,30,0.46,1,0
8.0,77,26,0.734,2,0
8.2,75,33,0.741,1,0
8.6,73,26,0.475,1,0
9.2,70,32,0.342,1,0
11.0,60,32,0.662,1,0
12.0,58,24,0.456,1,0
13.2,54,22,0.691,2,0
13.6,48,24,0.521,2,0
14.5,46,24,0.543,0,0
14.3,40,15,0.689,1,0
14.2,44,19,0.491,0,0
12.7,49,11,0.522,2,0
10.6,56,11,0.488,0,0
10.0,60,4,0.484,2,0
8.8,68,4,0.563,1,0
9.5,62,0,0.704,0,0
8.5,67,0,0.481,0,0
9.8,63,4,0.562,0,0
7.2,83,7,0.635,0,0
8.4,74,6,0.435,1,0
9.0,71,7,0.439,2,0
8.0,80,4,0.767,2,0
8.3,84,9,0.662,1,0
7.7,92,6,0.589,2,0
7.7,92,6,0.624,0,0
9.6,83,9,0.315,1,0
11.7,76,7,0.609,2,0
12.8,71,15,0.555,1,0
15.2,60,20,0.573,1,0
16.2,54,19,0.48,2,0
17.6,51,15,0.341,2,0
18.3,47,22,0.397,1,0
19.3,44,15,0.775,1,0
19.1,47,20,0.504,2,0
18.7,49,24,0.533,1,0
18.0,52,26,0.326,2,0
16.6,56,19,0.319,1,0
16.2,58,24,0.659,1,0
15.6,60,20,0.569,1,0
15.4,61,20,0.554,2,0
13.4,72,15,0.422,0,0
14.0,71,19,0.672,2,0
13.7,76,19,0.384,1,0
13.1,81,20,0.395,0,0
13.5,82,19,0.53,0,0
13.9,83,15,0.443,1,0
14.3,83,19,0.424,2,0
14.4,81,19,0.623,0,0
14.4,82,19,0.625,0,0
14.6,81,17,0.712,2,0
15.2,80,15,0.509,2,0
16.0,79,15,0.337,0,0
16.7,78,13,0.437,2,0
17.1,76,15,0.79,0,0
17.8,75,17,0.598,1,0
18.2,75,15,0.655,2,0
19.2,71,17,0.304,0,0
19.3,71,13,0.559,2,0
19.0,73,6,0.319,2,0
17.3,89,4,0.585,0,0
15.9,96,19,0.76,1,0
15.2,99,7,0.784,0,0
15.7,97,4,0.57,2,0
15.4,99,0,0.529,0,0
15.7,98,13,0.773,2,0
15.7,99,13,0.637,0,0
15.7,98,7,0.332,1,0
15.9,97,7,0.533,1,0
15.9,93,11,0.42,1,0
15.8,91,24,0.535,1,0
15.4,92,20,0.528,0,0
15.4,87,24,0.591,1,0
15.6,83,26,0.478,0,0
16.2,80,33,0.382,2,0
16.4,81,32,0.552,2,0
17.3,76,39,0.715,2,0
18.5,74,33,0.632,1,0
18.4,76,32,0.469,1,0
16.9,92,22,0.768,1,0
16.6,94,15,0.756,2,0
16.3,96,22,0.405,2,0
16.1,93,9,0.32,2,0
16.8,90,15,0.671,2,0
16.4,91,13,0.714,0,0
16.1,97,13,0.784,0,0
16.0,96,9,0.745,1,0
16.3,86,20,0.6,1,0
15.7,86,26,0.565,2,0
15.4,84,22,0.314,0,0
15.1,82,22,0.423,0,0
14.2,78,26,0.53,1,0
12.8,81,17,0.614,0,0
12.2,77,26,0.579,1,0
11.6,79,24,0.671,2,0
11.0,78,24,0.44,2,0
10.2,82,20,0.582,1,0
9.9,84,19,0.344,2,0
10.6,83,20,0.507,2,0
11.3,78,28,0.675,0,0
12.0,70,24,0.647,0,0
13.2,60,33,0.795,0,0
13.5,53,28,0.439,0,0
15.6,48,26,0.549,0,0
14.6,50,30,0.465,1,0
16.0,45,28,0.52,1,0
15.1,49,24,0.728,0,0
15.1,53,15,0.642,2,0
14.3,48,20,0.741,2,0
10.9,64,9,0.402,1,0
9.8,74,4,0.737,1,0
11.4,63,9,0.33,1,0
8.7,79,7,0.744,2,0
7.2,85,7,0.465,1,0
9.2,76,7,0.457,2,0
7.7,84,0,0.556,1,0
5.7,91,6,0.77,2,0
6.9,88,0,0.324,1,0
5.7,93,0,0.476,1,0
7.2,86,4,0.728,2,0
8.0,99,0,0.498,1,0
6.9,99,9,0.4,0,0
7.9,97,6,0.512,2,0
9.9,85,13,0.493,1,0
11.0,81,13,0.758,2,0
12.8,70,22,0.681,1,0
14.2,56,28,0.553,0,0
15.0,54,20,0.794,1,0
15.8,43,28,0.533,1,0
16.6,42,32,0.329,0,0
16.3,43,24,0.431,2,0
16.4,45,26,0.518,1,0
15.3,51,28,0.378,1,0
14.4,56,22,0.774,0,0
13.8,58,33,0.683,2,0
12.1,68,15,0.434,2,0
11.7,69,17,0.595,0,0
12.6,62,17,0.661,0,0
12.1,64,20,0.771,1,0
11.9,67,17,0.741,0,0
12.1,68,19,0.558,0,0
11.7,65,20,0.687,0,0
11.2,68,20,0.581,2,0
11.6,65,24,0.576,0,0
11.3,70,17,0.357,1,0
12.4,65,19,0.363,1,0
13.0,66,28,0.565,1,0
14.1,63,24,0.434,0,0
16.3,60,32,0.311,2,0
17.4,58,35,0.661,0,0
18.0,56,28,0.316,0,0
18.1,58,30,0.598,1,0
18.9,56,33,0.57,0,0
19.0,57,32,0.784,2,0
19.0,57,28,0.542,1,0
19.2,53,19,0.332,2,0
18.8,59,9,0.576,2,0
17.8,64,13,0.721,2,0
16.6,67,11,0.798,0,0
15.7,72,7,0.515,0,0
14.3,78,13,0.46,0,0
13.1,79,7,0.753,0,0
14.0,73,17,0.396,1,0
14.2,75,15,0.608,0,0
14.0,75,17,0.503,1,0
14.1,73,17,0.321,2,0
14.7,67,17,0.474,1,0
14.6,69,17,0.433,0,0
15.1,68,17,0.643,1,0
15.0,68,17,0.774,0,0
14.9,74,19,0.434,0,0
14.9,77,19,0.706,1,0
15.4,80,20,0.328,1,0
16.7,77,19,0.569,2,0
18.1,74,20,0.335,2,0
18.1,76,15,0.767,2,0
18.8,77,20,0.683,2,0
20.0,72,24,0.629,2,0
17.6,88,11,0.712,1,0
18.8,80,7,0.624,2,0
16.1,80,19,0.784,1,0
14.6,75,17,0.657,2,0
13.6,76,7,0.762,0,0
13.8,67,15,0.559,2,0
13.6,64,6,0.359,0,0
12.6,71,7,0.564,1,0
11.9,68,7,0.363,2,0
10.1,76,7,0.596,1,0
8.3,87,9,0.541,2,0
7.4,90,9,0.611,1,0
6.3,91,9,0.305,2,0
5.1,93,11,0.397,2,0
6.0,91,7,0.546,0,0
6.4,86,0,0.775,1,0
7.5,86,0,0.492,1,0
9.0,79,11,0.512,1,0
10.9,67,9,0.657,1,0
12.8,57,4,0.602,1,0
12.8,53,6,0.449,0,0
12.9,54,4,0.505,2,0
13.6,54,11,0.409,0,0
14.9,49,4,0.783,1,0
15.1,50,9,0.365,1,0
15.1,46,11,0.486,2,0
14.6,48,7,0.313,0,0
13.1,53,7,0.411,2,0
10.6,65,0,0.69,2,0
11.5,64,4,0.401,0,0
9.4,77,7,0.34,2,0
9.3,73,4,0.537,0,0
9.2,73,4,0.305,0,0
9.2,70,6,0.342,1,0
8.0,80,7,0.704,2,0
8.9,78,6,0.686,1,0
7.2,85,9,0.758,2,0
6.0,95,9,0.727,2,0
5.1,97,7,0.642,1,0
5.3,92,9,0.326,1,0
7.6,82,11,0.691,1,0
9.3,79,9,0.723,0,0
10.7,69,13,0.7,2,0
13.3,61,13,0.554,0,0
14.6,53,13,0.416,2,0
15.8,56,7,0.723,2,0
16.6,53,9,0.664,0,0
16.7,59,17,0.79,0,0
15.6,67,19,0.378,2,0
14.2,76,17,0.413,1,0
13.3,81,17,0.406,1,0
12.9,83,15,0.696,1,0
13.0,82,15,0.393,1,0
13.1,82,4,0.333,2,0
13.1,80,7,0.799,1,0
13.1,80,9,0.312,1,0
13.1,77,11,0.718,1,0
13.0,78,7,0.483,2,0
13.1,78,9,0.721,0,0
13.0,78,11,0.577,1,0
11.7,89,11,0.751,2,0
11.3,89,15,0.763,2,0
10.3,91,19,0.305,1,0
10.2,91,11,0.338,0,0
9.8,92,17,0.425,0,0
10.9,88,19,0.635,0,0
12.4,83,22,0.744,2,0
13.0,82,20,0.53,1,0
12.6,83,24,0.603,1,0
12.6,84,22,0.394,2,0
12.4,84,19,0.702,1,0
12.6,83,19,0.784,1,0
11.6,91,20,0.434,0,0
11.7,88,26,0.547,1,0
11.1,95,22,0.343,1,0
10.8,94,20,0.58,2,0
10.5,98,19,0.551,2,0
10.5,96,24,0.372,0,0
10.7,94,22,0.521,2,0
10.6,95,20,0.467,0,0
10.8,93,17,0.561,0,0
10.8,91,13,0.593,1,0
10.7,93,15,0.304,0,0
10.3,97,20,0.681,1,0
10.4,95,17,0.657,0,0
10.8,92,17,0.483,2,0
10.9,92,15,0.326,2,0
11.0,91,13,0.677,2,0
11.2,92,15,0.778,0,0
11.4,90,19,0.42,0,0
11.7,89,20,0.462,1,0
11.9,89,17,0.392,1,0
12.2,88,19,0.588,1,0
11.8,95,17,0.377,1,0
11.4,97,13,0.478,0,0
11.5,97,19,0.649,0,0
11.6,95,20,0.58,1,0
11.7,97,13,0.493,0,0
11.7,97,11,0.51,0,0
11.6,99,4,0.581,0,0
11.5,99,9,0.303,0,0
11.6,100,9,0.339,1,0
11.6,99,11,0.741,1,0
11.6,97,13,0.339,0,0
11.5,98,15,0.653,2,0
11.5,97,15,0.76,1,0
11.4,98,17,0.435,1,0
11.3,99,15,0.485,2,0
11.2,99,17,0.584,1,0
11.3,99,15,0.741,2,0
11.3,99,15,0.771,2,0
11.7,95,15,0.67,0,0
12.1,94,17,0.343,1,0
12.6,95,17,0.635,2,0
14.0,89,19,0.505,0,0
14.9,83,20,0.535,1,0
14.8,83,26,0.325,0,0
14.8,80,17,0.396,0,0
14.9,80,19,0.695,2,0
15.3,78,24,0.527,1,0
15.2,79,26,0.451,0,0
15.0,80,19,0.492,2,0
14.9,80,17,0.727,2,0
14.6,82,6,0.674,0,0
14.6,83,9,0.436,0,0
13.8,87,9,0.359,2,0
13.8,89,6,0.426,0,0
13.1,97,6,0.76,0,0
14.2,92,22,0.591,1,0
13.5,95,9,0.567,2,0
12.8,99,9,0.598,0,0
12.4,99,7,0.483,2,0
12.1,98,7,0.704,1,0
12.0,99,6,0.562,2,0
11.1,99,6,0.358,2,0
11.2,100,0,0.365,2,0
11.9,99,4,0.568,1,0
13.0,96,9,0.768,1,0
14.3,92,6,0.454,2,0
15.2,88,9,0.735,2,0
16.6,84,7,0.682,1,0
18.2,75,13,0.424,0,0
18.2,71,9,0.318,1,0
18.7,67,11,0.351,2,0
18.8,63,9,0.664,0,0
18.7,68,6,0.4,0,0
17.9,77,9,0.486,0,0
16.6,81,9,0.551,1,0
15.0,90,11,0.663,1,0
14.6,90,9,0.357,1,0
14.0,92,6,0.503,1,0
14.2,92,4,0.543,2,0
11.4,97,4,0.57,0,0
11.9,99,4,0.709,2,0
11.3,98,4,0.386,1,0
11.3,99,7,0.704,1,0
11.6,99,7,0.646,2,0
11.5,98,7,0.578,0,0
11.0,100,11,0.65,0,0
11.5,100,11,0.506,1,0
11.7,100,13,0.369,1,0
11.4,100,15,0.633,1,0
12.7,99,19,0.562,1,0
14.8,92,19,0.62,0,0
15.8,87,19,0.469,2,0
16.9,79,19,0.753,0,0
17.5,77,13,0.594,2,0
18.7,72,13,0.343,1,0
19.3,71,13,0.525,1,0
19.2,73,11,0.678,2,0
19.2,71,11,0.697,1,0
18.9,73,11,0.547,0,0
19.0,72,7,0.747,1,0
18.6,76,9,0.434,1,0
18.6,77,11,0.505,1,0
18.3,80,7,0.749,1,0
18.0,82,7,0.748,0,0
17.0,89,11,0.643,2,0
16.1,91,11,0.729,1,0
14.7,96,11,0.344,1,0
12.6,95,13,0.732,0,0
11.7,99,15,0.46,0,0
11.5,97,9,0.389,0,0
11.3,97,9,0.42,1,0
11.4,98,13,0.509,2,0
12.0,99,7,0.426,0,0
12.1,99,11,0.46,0,0
12.6,99,9,0.367,0,0
13.3,97,6,0.448,2,0
13.6,96,0,0.586,1,0
14.4,92,0,0.521,1,0
15.6,92,4,0.473,1,0
15.9,93,4,0.673,0,0
16.0,97,4,0.747,1,0
15.8,97,4,0.678,0,0
14.6,99,0,0.466,2,0
14.8,99,6,0.672,2,0
14.1,100,4,0.376,1,0
14.4,96,6,0.365,0,0
15.3,91,13,0.473,0,0
16.6,83,13,0.704,1,0
15.8,82,11,0.423,2,0
15.3,84,15,0.332,2,0
15.7,82,17,0.366,2,0
14.7,87,17,0.729,2,0
14.4,89,13,0.617,2,0
13.8,92,17,0.427,1,0
13.7,95,4,0.578,1,0
15.3,92,6,0.564,1,0
16.8,85,9,0.628,2,0
17.3,79,13,0.417,2,0
18.9,75,11,0.732,1,0
17.5,81,22,0.455,1,0
18.5,82,19,0.647,2,0
19.2,76,20,0.308,0,0
20.2,75,19,0.486,1,0
20.7,72,26,0.476,2,0
20.3,73,28,0.572,2,0
19.7,73,26,0.336,1,0
19.0,77,24,0.695,0,0
18.7,75,32,0.409,2,0
18.1,77,24,0.639,1,0
17.8,77,22,0.702,2,0
17.4,71,19,0.581,2,0
17.0,67,17,0.67,2,0
16.8,70,13,0.631,2,0
16.1,71,17,0.478,0,0
15.4,68,11,0.704,1,0
14.6,74,11,0.447,1,0
11.0,92,13,0.586,1,0
9.4,96,15,0.673,1,0
9.1,97,6,0.489,1,0
8.6,99,11,0.451,0,0
8.8,97,7,0.53,2,0
9.5,94,7,0.709,2,0
9.7,93,13,0.765,1,0
9.6,92,13,0.573,2,0
10.9,90,17,0.631,2,0
11.8,83,20,0.752,2,0
13.8,72,17,0.349,1,0
14.4,69,28,0.416,1,0
14.6,63,28,0.654,0,0
12.0,76,9,0.712,1,0
9.7,84,19,0.729,0,0
10.2,75,26,0.508,1,0
9.8,75,17,0.345,2,0
9.7,74,19,0.519,0,0
9.2,72,26,0.415,0,0
8.7,72,22,0.446,0,0
8.8,73,28,0.686,1,0
8.4,76,17,0.338,0,0
7.0,82,15,0.714,1,0
6.5,83,11,0.514,0,0
5.3,89,13,0.598,1,0
5.7,88,7,0.345,0,0
5.9,86,11,0.469,2,0
6.0,85,13,0.345,2,0
5.9,83,9,0.781,0,0
6.9,74,9,0.704,1,0
8.5,69,22,0.53,1,0
9.0,59,15,0.412,1,0
9.2,55,22,0.767,2,0
9.3,50,20,0.472,2,0
10.2,47,17,0.38,2,0
10.5,49,11,0.582,1,0
9.2,52,11,0.772,1,0
8.6,50,13,0.302,1,0
7.3,59,9,0.419,0,0
7.3,64,6,0.769,0,0
7.4,61,6,0.386,0,0
7.3,62,7,0.357,2,0
7.5,61,0,0.585,2,0
6.5,70,15,0.731,1,0
6.4,78,9,0.539,0,0
6.2,79,7,0.797,1,0
5.4,84,6,0.64,0,0
5.1,86,0,0.337,0,0
3.6,92,6,0.796,1,0
2.8,99,0,0.504,1,0
2.4,96,9,0.444,0,0
2.5,92,6,0.579,0,0
5.4,74,7,0.452,2,0
6.6,65,4,0.343,1,0
8.6,48,7,0.301,1,0
10.0,46,9,0.525,1,0
10.7,41,13,0.718,1,0
11.1,42,13,0.586,0,0
11.6,40,19,0.8,2,0
11.9,45,9,0.443,1,0
12.0,43,13,0.44,0,0
11.5,42,9,0.38,0,0
10.6,45,7,0.382,0,0
9.7,57,15,0.443,0,0
8.1,66,7,0.696,0,0
7.3,73,9,0.753,1,0
8.0,66,4,0.788,1,0
7.4,68,7,0.416,2,0
5.8,80,6,0.741,1,0
5.8,84,4,0.464,0,0
5.9,84,6,0.356,2,0
5.9,83,4,0.735,0,0
4.3,89,7,0.618,0,0
5.1,88,4,0.382,1,0
5.4,89,7,0.515,0,0
6.7,91,9,0.444,1,0
8.4,85,15,0.668,0,0
10.3,77,15,0.527,2,0
12.5,65,17,0.795,0,0
13.5,55,6,0.327,1,0
14.4,51,7,0.478,0,0
15.0,49,7,0.541,1,0
14.9,45,11,0.552,1,0
15.0,50,13,0.458,2,0
14.5,49,13,0.665,1,0
13.6,55,22,0.737,2,0
13.2,57,20,0.769,2,0
12.8,57,19,0.703,0,0
11.9,61,19,0.725,2,0
11.4,62,19,0.575,1,0
10.6,81,17,0.713,1,0
10.4,82,19,0.452,2,0
10.0,84,15,0.499,0,0
10.3,84,11,0.458,2,0
11.0,81,15,0.534,2,0
11.3,80,13,0.443,1,0
11.3,81,30,0.781,0,0
11.2,82,20,0.456,0,0
11.5,81,37,0.349,0,0
11.6,83,39,0.563,0,0
12.0,81,32,0.329,1,0
12.5,79,32,0.355,0,0
13.5,74,33,0.41,0,0
12.2,90,13,0.532,0,0
13.3,80,20,0.517,1,0
12.5,89,19,0.7,1,0
12.8,94,19,0.67,0,0
13.2,88,15,0.513,1,0
13.7,80,26,0.467,2,0
11.5,77,33,0.458,0,0
8.9,88,19,0.687,1,0
7.8,89,17,0.326,0,0
7.4,90,15,0.306,0,0
7.9,87,19,0.698,1,0
7.7,87,11,0.539,2,0
6.7,88,9,0.365,0,0
7.2,82,17,0.418,2,0
6.7,82,20,0.766,1,0
6.6,82,32,0.73,0,0
6.6,83,24,0.655,1,0
6.0,82,26,0.541,1,0
5.5,81,28,0.56,1,0
5.0,83,22,0.788,1,0
4.9,83,26,0.783,0,0
6.0,77,20,0.408,2,0
6.8,67,24,0.706,2,0
7.7,59,32,0.399,0,0
8.7,59,24,0.407,0,0
8.0,55,30,0.638,2,0
9.2,46,30,0.503,2,0
9.7,45,26,0.766,0,0
9.8,41,30,0.345,1,0
9.8,41,28,0.556,0,0
9.1,45,19,0.759,2,0
9.1,56,30,0.752,1,0
8.4,65,37,0.378,2,0
7.0,79,32,0.483,1,0
6.6,85,22,0.61,2,0
6.9,81,22,0.38,1,0
8.2,76,19,0.784,0,0
7.7,85,22,0.757,0,0
8.1,83,24,0.383,1,0
7.9,79,30,0.361,1,0
7.2,65,33,0.343,0,0
5.5,71,26,0.755,0,0
4.4,73,24,0.397,1,0
3.6,75,24,0.508,1,0
3.7,75,17,0.524,0,0
4.8,68,17,0.6,2,0
5.4,60,19,0.336,0,0
5.4,57,20,0.413,1,0
6.2,50,22,0.766,1,0
5.6,46,30,0.754,2,0
6.2,43,26,0.691,0,0
6.2,44,22,0.31,1,0
6.4,43,20,0.464,0,0
5.2,47,19,0.614,1,0
4.7,49,22,0.438,2,0
4.0,54,15,0.755,0,0
2.5,63,13,0.617,0,0
1.2,70,9,0.336,2,0
0.7,71,7,0.755,1,0
0.0,71,9,0.779,1,0
-0.2,71,9,0.339,0,0
1.9,66,9,0.566,2,0
-0.9,81,7,0.452,0,0
0.1,76,4,0.496,0,0
-1.6,86,4,0.39,1,0
-1.9,87,4,0.589,1,0
-1.9,86,0,0.779,1,0
-1.0,84,0,0.552,1,0
1.0,79,6,0.341,1,0
3.4,71,11,0.61,2,0
4.5,79,17,0.47,0,0
6.1,60,19,0.728,2,0
7.7,44,28,0.517,0,0
9.7,44,22,0.396,1,0
8.6,45,20,0.396,2,0
9.8,40,19,0.684,0,0
9.4,44,19,0.433,1,0
9.5,42,17,0.684,1,0
9.1,43,13,0.403,2,0
8.8,45,7,0.461,2,0
8.2,52,15,0.533,2,0
7.9,52,15,0.772,1,0
8.3,49,9,0.766,0,0
8.2,53,24,0.403,0,0
5.6,83,19,0.479,2,0
5.4,85,7,0.375,0,0
4.6,92,20,0.555,1,0
4.4,92,17,0.53,0,0
4.6,95,17,0.75,1,0
